n	expression
6909	((((012+3)*456)+78)-9)
6910	(((01+(2*(3456+7)))-8)-9)
6911	(((0123+4)-5)+6789)
6912	(0123-((4-5)*6789))
6913	(((0123-4)+5)+6789)
6914	(((01+((2*3)*4))*5)+6789)
6915	((((0-1)-2)*(3-45))+6789)
6916	(((01+(2*(3456-7)))+8)+9)
6917	(((((0-1)+(2*3456))+7)+8)-9)
6918	(((((01*2)*3456)+7)+8)-9)
6919	(((((0-1)+23)+4)*5)+6789)
6920	(((((01*2)*3456)+7)-8)+9)
6921	((01234+5678)+9)
6922	((((012+3)*456)-7)+89)
6923	(((01-2)+(3*45))+6789)
6924	((((0*12)+3)*45)+6789)
6925	((01+((23+4)*5))+6789)
6926	(((01*2)+(3*45))+6789)
6927	((((012+3)*456)+78)+9)
6928	((((012*3)*4)-5)+6789)
6929	((((01+23)+4)*5)+6789)
6930	((((01+(234*5))*6)-7)-89)
6931	(((012*((3*4)+567))-8)-9)
6932	((0123+(4*5))+6789)
6933	(((01+2)*(3+45))+6789)
6934	(((01+((234*5)*6))-78)-9)
6935	((((((01*2)*34)+56)*7)*8)-9)
6936	((012+(3*45))+6789)
6937	((((01+(2*3456))+7)+8)+9)
6938	((((012*3)*4)+5)+6789)
6939	(((01234+5)-(6*78))*9)
6940	((01+(((2*3)+456)*(7+8)))+9)
6941	(((((01*234)*5)*6)-7)-(8*9))
6942	((((0123+4)-56)+7)*89)
6943	((((01*2)*(3456+7))+8)+9)
6944	(((((0-1)-2)+34)*5)+6789)
6945	((012+3)*(456-(7*(8-9))))
6946	((((012+3)*(456+7))-8)+9)
6947	(((0-12)+(34*5))+6789)
6948	(012*((3*456)-789))
6949	((((012*3)-4)*5)+6789)
6950	((01-((2-34)*5))+6789)
6951	(((((01*234)*5)*6)-78)+9)
6952	(((01+((234*5)*6))-78)+9)
6953	(((01234*5)-6)+789)
6954	((((01-2)+34)*5)+6789)
6955	(((01*23)*((4*56)+78))+9)
6956	((((0-1)-2)+(34*5))+6789)
6957	((0123+45)+6789)
6958	(((01-2)+(34*5))+6789)
6959	((((0*12)+34)*5)+6789)
6960	((((0-1)+2)+(34*5))+6789)
6961	(((01*2)+(34*5))+6789)
6962	(((01+2)+(34*5))+6789)
6963	(((((01+234)*5)*6)-78)-9)
6964	(((((0-1)+2)+34)*5)+6789)
6965	(((01234*5)+6)+789)
6966	(((((01*2)*345)+6)+78)*9)
6967	((((0123+45)*6)*7)-89)
6968	(((((01+234)*5)*6)+7)-89)
6969	((((01*2)+34)*5)+6789)
6970	((01+((2+34)*5))+6789)
6971	((012+(34*5))+6789)
6972	((0123+(456*(7+8)))+9)
6973	(((0123-(4*5))*67)+(8*9))
6974	((((01+2)+34)*5)+6789)
6975	((0123*(45+6))+(78*9))
6976	(((0123+4)*((56+7)-8))-9)
6977	((012*((3+4)+567))+89)
6978	(((01+(2*3456))+(7*8))+9)
6979	((((01+(234*5))*6)-(7*8))+9)
6980	((((0-1)+(2*3456))+78)-9)
6981	((((01*2)*3456)+78)-9)
6982	(((01+(2*3456))+78)-9)
6983	(((((01-234)*5)*6)+7)*(8-9))
6984	((((01+(23*4))+5)+678)*9)
6985	((0123+4)*(((5+67)-8)-9))
6986	(((0-1)+(2*(3456-7)))+89)
6987	(((01*2)*(3456-7))+89)
6988	((01+(2*(3456-7)))+89)
6989	((((012*3)+4)*5)+6789)
6990	(((0123-(4*5))*67)+89)
6991	((((01*2)*3456)+7)+(8*9))
6992	((012+34)*((56+7)+89))
6993	((012*((3*4)+5))+6789)
6994	((((01*2)*3456)-7)+89)
6995	(((01+(2*3456))-7)+89)
6996	(((01*23)*(4+5))+6789)
6997	((01+(23*(4+5)))+6789)
6998	(((01*23)*45)+(67*89))
6999	((((01*2)*3456)+78)+9)
7000	(((01+(2*3456))+78)+9)
7001	((((01+23)*4)*(5+67))+89)
7002	(((((01+23)-4)*5)+678)*9)
7003	((01-2)+((345+67)*(8+9)))
7004	((((0*12)+345)+67)*(8+9))
7005	(((01+(23*45))*6)+789)
7006	((01*2)*((3456+(7*8))-9))
7007	((((0-1)+(2*3456))+7)+89)
7008	((((01*2)*3456)+7)+89)
7009	(((01+(2*3456))+7)+89)
7010	(((01-2)+((34+56)*78))-9)
7011	(((((0*12)+34)+56)*78)-9)
7012	((((((01*234)*5)*6)-7)+8)-9)
7013	(((0-1)+((2+3)*45))+6789)
7014	((((01*2)+3)*45)+6789)
7015	(((01*2)*(3456+7))+89)
7016	((((0123+4)*56)-7)-89)
7017	((((0-1)+234)-5)+6789)
7018	(((01*234)-5)+6789)
7019	(((01+234)-5)+6789)
7020	(((0*123)+45)*(67+89))
7021	(01+(((2*(345+6))+78)*9))
7022	(((01-2)+3)+(45*(67+89)))
7023	((012+((34+56)*78))-9)
7024	((((0-1)+2)+3)+(45*(67+89)))
7025	((((0123+4)*56)-78)-9)
7026	(((01*2)*3)+(45*(67+89)))
7027	((((0-1)+234)+5)+6789)
7028	(((01*234)+5)+6789)
7029	(((01+234)+5)+6789)
7030	((((0123+4)*56)+7)-89)
7031	((((0123-45)-6)+7)*89)
7032	(((01+2)+((34+56)*78))+9)
7033	((((0123+4)*56)-7)-(8*9))
7034	(((012+3)*(456+7))+89)
7035	((012+3)+(45*(67+89)))
7036	(01+(2345*((6*(7-8))+9)))
7037	((012*((3*4)+567))+89)
7038	(((012+34)+56)*(78-9))
7039	(((((0123+45)*6)*7)-8)-9)
7040	((((((01+234)*5)*6)+7)-8)-9)
7041	((012+((34+56)*78))+9)
7042	(((0-1)+23)+(45*(67+89)))
7043	((((0123+4)*56)-78)+9)
7044	((01+23)+(45*(67+89)))
7045	((0123*((45+6)+7))-89)
7046	(((0-1)+(2*3456))+((7+8)*9))
7047	(((012*3)-45)*(6-789))
7048	((01+(2*3456))+((7+8)*9))
7049	((0-1)+(2*((3456+78)-9)))
7050	((01*2)*((3456+78)-9))
7051	(01+(2*((3456+78)-9)))
7052	(((01*2)+3)-((4+5)*(6-789)))
7053	((012*(((3*4)+567)+8))+9)
7054	(((01+2)+(((34*5)*6)*7))-89)
7055	(((((0123+45)*6)*7)+8)-9)
7056	((012*3)+(45*(67+89)))
7057	(((((0123+45)*6)*7)-8)+9)
7058	(((0-1)+((2*3)*45))+6789)
7059	((((01*2)*3)*45)+6789)
7060	((01+((2*3)*45))+6789)
7061	((01*23)*((4+(56*7))-89))
7062	((0123*(45+6))+789)
7063	((((0123*4)+(56*7))*8)-9)
7064	((01+(((23+45)*(6+7))*8))-9)
7065	((012*(3+(4*5)))+6789)
7066	((01+((2+((34*5)*6))*7))-89)
7067	(((((01*234)*5)*6)+(7*8))-9)
7068	((01234-56)*((7+8)-9))
7069	(((0*1)-2)+(3*((4*567)+89)))
7070	((0123*(4+5))+(67*89))
7071	(((0*12)+3)*((4*567)+89))
7072	((012*34)+((56*7)*(8+9)))
7073	(((((0123+45)*6)*7)+8)+9)
7074	((((012+3)+456)*(7+8))+9)
7075	((0-1)+(2*((3456-7)+89)))
7076	((01*2)*((3456-7)+89))
7077	(((01*2)*(3456+78))+9)
7078	(((0-1)+2345)+(6*789))
7079	((01*2345)+(6*789))
7080	((01+2345)+(6*789))
7081	((((0123*4)+(56*7))*8)+9)
7082	((01+(((23+45)*(6+7))*8))+9)
7083	(012+(3*((4*567)+89)))
7084	((012+34)*((5*(6+7))+89))
7085	((0-1)+(2*((3456+78)+9)))
7086	((01*2)*((3456+78)+9))
7087	(01+(2*((3456+78)+9)))
7088	(((((0123+4)*56)-7)-8)-9)
7089	((((012+3)*4)*5)+6789)
7090	(((01+((234*5)*6))+78)-9)
7091	((01+(2*3))*((4*56)+789))
7092	(((((0-12)+34)*5)+678)*9)
7093	((((01*23)*4)*((5-6)+78))+9)
7094	((01+((23*4)*((5-6)+78)))+9)
7095	((((01+(234*5))*6)+78)-9)
7096	(((((0-1)+(234*5))*6)-7)+89)
7097	(((((01+2)*34)+5)*67)-(8*9))
7098	(((0-123)*(4-56))+(78*9))
7099	(((((01*234)*5)*6)+7)+(8*9))
7100	(((01+((234*5)*6))+7)+(8*9))
7101	(((((01+23)-4)-5)-6)*789)
7102	(((((01*234)*5)*6)-7)+89)
7103	((((01+23)*45)*6)+(7*89))
7104	(((01+(2*3))*45)+6789)
7105	(01+(2*((3456+7)+89)))
7106	(((((0123+4)*56)-7)-8)+9)
7107	((012*((34+567)-8))-9)
7108	((((01+(234*5))*6)-7)+89)
7109	((01-2)+((34+56)*(7+(8*9))))
7110	(((0-12)-3)*((4-567)+89))
7111	(((((01*23)*(45-6))-7)*8)-9)
7112	((01*2)+((34+56)*(7+(8*9))))
7113	(((012*3)*(4+5))+6789)
7114	(((((01*23)*45)-6)*7)-89)
7115	((01+(((23*45)-6)*7))-89)
7116	(((((01*234)*5)*6)+7)+89)
7117	(((01+((234*5)*6))+7)+89)
7118	(((((0123+4)*56)+7)+8)-9)
7119	(((((01+234)*5)*6)+78)-9)
7120	(((012+(3*45))-67)*89)
7121	((((01+(23*45))-6)*7)-89)
7122	(((0-12)+345)+6789)
7123	((012*(34+567))-89)
7124	((((0-1)+(2*34))*5)+6789)
7125	((012*((34+567)-8))+9)
7126	(01+(((23-4)*5)*((6+78)-9)))
7127	((0-1)-(((2+34)*(56-78))*9))
7128	((((0123-4)-5)+678)*9)
7129	((((01*2)*34)*5)+6789)
7130	((01+((2*34)*5))+6789)
7131	((((0-1)-2)+345)+6789)
7132	((((0*1)-2)+345)+6789)
7133	(((01-2)+345)+6789)
7134	(((0*12)+345)+6789)
7135	((((0-1)+2)+345)+6789)
7136	(((01*2)+345)+6789)
7137	(((01+2)+345)+6789)
7138	(((01+234)*5)+(67*89))
7139	((((01*234)*5)*6)+(7*(8+9)))
7140	((012*(34+567))-(8*9))
7141	(((0123+(4*5))*((6*7)+8))-9)
7142	(((01+((2+(34*5))*6))*7)-89)
7143	(0123+(45*(67+89)))
7144	((((01+23)*4)+56)*((7*8)-9))
7145	((((0123+45)*6)*7)+89)
7146	((012+345)+6789)
7147	(01+(((2*345)+((6+7)*8))*9))
7148	((01*2)*(34+(5*(6+(78*9)))))
7149	(((01-(2*(3-45)))*(6+78))+9)
7150	(((012-3)+4)*((567-8)-9))
7151	(((0123*((45+6)+7))+8)+9)
7152	(012*((((3*4)+567)+8)+9))
7153	((01*23)*(((4*56)+78)+9))
7154	(01+(23*(((4*56)+78)+9)))
7155	((((0*123)+4)+5)*(6+789))
7156	((0123*4)+((56*7)*(8+9)))
7157	(((((01+23)+45)*6)+7)*(8+9))
7158	(((0*12)+3)+((4+5)*(6+789)))
7159	((((0123+4)*56)+(7*8))-9)
7160	(((01*2)+3)+((4+5)*(6+789)))
7161	(((((0-1)+23)+456)*(7+8))-9)
7162	((01+(2*3))+((4+5)*(6+789)))
7163	((01*23)+(((4+56)*7)*(8+9)))
7164	((012*3)*((4*(5+67))-89))
7165	(01+((((23*4)*5)+((6*7)*8))*9))
7166	(((0-1)+(((2+34)+56)*78))-9)
7167	(((((01*2)+34)+56)*78)-9)
7168	(((0-1)+2345)+((67*8)*9))
7169	((01*2345)+((67*8)*9))
7170	((01+2345)+((67*8)*9))
7171	(01+((234+5)*(((6+7)+8)+9)))
7172	((01*2)*((3+((456-7)*8))-9))
7173	(((((01*23)*4)*(5+6))*7)+89)
7174	((01+(((23*4)*(5+6))*7))+89)
7175	(((((01-2)+3)*(456-7))*8)-9)
7176	((((01*23)+456)*(7+8))-9)
7177	((((0123+4)*56)+(7*8))+9)
7178	((01*23)+((4+5)*(6+789)))
7179	((01+23)+((4+5)*(6+789)))
7180	(((01+((23*4)*(5+6)))*7)+89)
7181	((((0123+4)*56)+78)-9)
7182	(((01+23)*45)+(678*9))
7183	(((01234-(5*67))*8)-9)
7184	(((0-1)+(((2+34)+56)*78))+9)
7185	(((0-123)*(4-56))+789)
7186	((01+(((2+34)+56)*78))+9)
7187	(((((01-2)+(34*5))*6)*7)+89)
7188	((01-(2*(3-((456-7)*8))))+9)
7189	((((0123+4)-5)*(67-8))-9)
7190	(((0-1)+((2*(3+45))*(67+8)))-9)
7191	((((01+23)+456)*(7+8))-9)
7192	(((012*34)-5)+6789)
7193	(((01-23)*(4-(5*67)))-89)
7194	(((012-3)*45)+6789)
7195	(((012*(34+567))-8)-9)
7196	((((01-(23*45))+6)*7)*(8-9))
7197	(((0-1)+(((23*45)+6)*7))-89)
7198	(((((01*23)*45)+6)*7)-89)
7199	((((0123+4)*56)+78)+9)
7200	((((0123+4)-5)+678)*9)
7201	(((01234-(5*67))*8)+9)
7202	(((012*34)+5)+6789)
7203	((((0-12)+34)*((5*67)-8))+9)
7204	((((((01*23)*45)-6)*7)-8)+9)
7205	((((01+(23*45))+6)*7)-89)
7206	((0123*((45+6)+7))+(8*9))
7207	((((0123+4)-5)*(67-8))+9)
7208	((((0123+4)*56)+7)+89)
7209	(((012*(3+4))*5)+6789)
7210	(01+((((23+45)+6)+7)*89))
7211	(((012*(34+567))+8)-9)
7212	(012*((34-56)+(7*89)))
7213	(((012*(34+567))-8)+9)
7214	((01*2)*((((3+456)-7)*8)-9))
7215	(((((01*23)*45)+6)*7)-(8*9))
7216	(((012+3)-4)*(567+89))
7217	(01+(((2-34)-56)*(7-89)))
7218	((((0123-4)+5)+678)*9)
7219	(01+(2*(((3+45)*(67+8))+9)))
7220	((((((01*23)*45)-6)*7)+8)+9)
7221	((((01*23)+4)+56)*(78+9))
7222	(01+(((23+4)+56)*(78+9)))
7223	((01-234)*((56-78)-9))
7224	(012*(((34+567)-8)+9))
7225	(((((0-1)-23)+456)-7)*(8+9))
7226	((((0-1)-2)+(((34*5)*6)*7))+89)
7227	((012*((3*45)+(6*78)))-9)
7228	(((01+(2*3))+45)*(67+(8*9)))
7229	(((012*(34+567))+8)+9)
7230	((012+3)*((4+567)-89))
7231	(((0123+4)*56)+(7*(8+9)))
7232	(((01+2)+(((34*5)*6)*7))+89)
7233	((((01+2)*34)*((56+7)+8))-9)
7234	((((0*1)-2)+(345*((6+7)+8)))-9)
7235	(((01-2)+(345*((6+7)+8)))-9)
7236	((012*3)*((45+67)+89))
7237	((01+((23*45)*((6-7)+8)))-9)
7238	(((01*2)+(345*((6+7)+8)))-9)
7239	(((01+23)*((4*56)+78))-9)
7240	((((0-123)*((4-56)-7))-8)-9)
7241	((012+(((34*5)*6)*7))+89)
7242	(((((0*1)-23)+456)-7)*(8+9))
7243	(01-(((23-456)+7)*(8+9)))
7244	((((0-1)+(23*4))*5)+6789)
7245	(((((01+2)+34)+56)*78)-9)
7246	((01+((((23*4)-5)+6)*78))-9)
7247	(((0123+4)*56)+((7+8)*9))
7248	(((0-1)+((23*4)*5))+6789)
7249	((((01*23)*4)*5)+6789)
7250	((01+((23*4)*5))+6789)
7251	((((01+2)*34)*((56+7)+8))+9)
7252	((((0*1)-2)+(345*((6+7)+8)))+9)
7253	((0-1)-(234*((56-78)-9)))
7254	(((01+(23*4))*5)+6789)
7255	(01-(234*((56-78)-9)))
7256	((((0-123)*((4-56)-7))+8)-9)
7257	((012*(34+5))+6789)
7258	(((((01+2)*34)+5)*67)+89)
7259	((((01-23)+456)-7)*(8+9))
7260	((0-12)*((34-567)-(8*9)))
7261	((012*34)+(((5+6)*7)*89))
7262	(((0-1)+((((23*4)-5)+6)*78))+9)
7263	(((((01+2)+34)+56)*78)+9)
7264	((01+((((23*4)-5)+6)*78))+9)
7265	(((0123*(4+5))*6)+(7*89))
7266	((012+(345*((6+7)+8)))+9)
7267	((((0-1)+234)*5)+(678*9))
7268	((((01*2)+34)+56)*(7+(8*9)))
7269	((((01+23)*4)*5)+6789)
7270	((((((01*23)*45)+6)*7)-8)-9)
7271	(((0-1)+(234*5))+(678*9))
7272	((((0123+45)-67)*8)*9)
7273	((01+(234*5))+(678*9))
7274	((((0-123)*((4-56)-7))+8)+9)
7275	((((012*3)*4)*56)-789)
7276	(((0123*4)-5)+6789)
7277	(((01+234)*5)+(678*9))
7278	((((01234-5)*6)-7)-89)
7279	(((((01*2)*(3+456))-7)*8)-9)
7280	((0-1)+(((234+567)+8)*9))
7281	((((01*234)+567)+8)*9)
7282	((((012-3)+4)*567)-89)
7283	((((01-23)*(4-(5*67)))-8)+9)
7284	(((0123*(4+56))-7)-89)
7285	(((0-1)-234)*((56-78)-9))
7286	(((0123*4)+5)+6789)
7287	((((01234-5)*6)-78)-9)
7288	((((((01*23)*45)+6)*7)-8)+9)
7289	((((0-123)+4)*(5-67))-89)
7290	((((01+234)+567)+8)*9)
7291	(01234-((5-678)*9))
7292	((((01234-5)*6)+7)-89)
7293	(((0-12)*(3-45))+6789)
7294	(((01+234)*(((5*6)-7)+8))+9)
7295	((((01234-5)*6)-7)-(8*9))
7296	((((01+23)-4)+56)*(7+89))
7297	(((((01*2)*(3+456))-7)*8)+9)
7298	(((0123*(4+56))+7)-89)
7299	((((01+2)*34)*5)+6789)
7300	(01-(((2-(3*45))-678)*9))
7301	((012*(34+567))+89)
7302	((01*2)*(3+(456*((7-8)+9))))
7303	(((((01+23)*4)*(5+6))*7)-89)
7304	((((((01*23)*45)+6)*7)+8)+9)
7305	((((01234-5)*6)-78)+9)
7306	((((0-123)+4)*(5-67))-(8*9))
7307	((((0123-4)+5)*(67-8))-9)
7308	(((0123-45)+6)*(78+9))
7309	((01234*5)+(67*(8+9)))
7310	((((0123*4)+5)-67)*(8+9))
7311	(((0123*(4+56))-78)+9)
7312	(((0-1)+(((2+(34*5))*6)*7))+89)
7313	(((012+((34*5)*6))*7)+89)
7314	(((((01+23)-4)*5)+6)*(78-9))
7315	((01234*((5-6)+7))-89)
7316	((01-2)+(((3*45)+678)*9))
7317	((012*((34+567)+8))+9)
7318	(01+((((23+4)*5)+678)*9))
7319	((01*2)+(((3*45)+678)*9))
7320	((01+2)+(((3*45)+678)*9))
7321	((((01-(2*(3-456)))+7)*8)+9)
7322	(012+((34*5)*(((6*7)-8)+9)))
7323	((((((01+23)-4)*5)-6)*78)-9)
7324	((01+(((((2+3)*4)*5)-6)*78))-9)
7325	((((0123-4)+5)*(67-8))+9)
7326	((01-23)*(456-789))
7327	((01234*5)+((6+7)*89))
7328	((01+((((2+(3*45))-6)*7)*8))-9)
7329	(012+(((3*45)+678)*9))
7330	(((01*2)-(3*4))*(56-789))
7331	((01234-5)+(678*9))
7332	((((01-2)+3)+45)*(67+89))
7333	(((0123*(4+56))-(7*8))+9)
7334	((0-1)+(((2+(3*45))+678)*9))
7335	((((01*2)+(3*45))+678)*9)
7336	(01+(((2+(3*45))+678)*9))
7337	((01*23)*(4-(5*((6-78)+9))))
7338	((((01234+5)*6)-7)-89)
7339	((01-((2+34)*5))*((6-(7*8))+9))
7340	(((01+23)-4)*(((5+(6*7))*8)-9))
7341	((01234+5)+(678*9))
7342	(((0*1)-2)*((((3-456)-7)*8)+9))
7343	((((((01-2)+3)*456)+7)*8)-9)
7344	((((01*2)*(345+67))-8)*9)
7345	((0123*4)+(((5+6)*7)*89))
7346	(((0-123)*((4-56)-7))+89)
7347	((((01234+5)*6)-78)-9)
7348	(((0-12)+34)*(((5*67)+8)-9))
7349	(01+(2*(34+(56*((7*8)+9)))))
7350	(((((01234-5)*6)-7)-8)-9)
7351	((((01*23)*4)*((5+67)+8))-9)
7352	((((01234+5)*6)+7)-89)
7353	(((((012*3)*4)-5)+678)*9)
7354	(((((012-3)+4)*567)-8)-9)
7355	((((01234+5)*6)-7)-(8*9))
7356	((((0123*(4+56))-7)-8)-9)
7357	(01-(2*(((3*4)*5)-((6*7)*89))))
7358	(((012-3)+4)*((567+8)-9))
7359	(((((01*23)-4)*56)*7)-89)
7360	((01*23)*(((4*56)+7)+89))
7361	((012*(3+((4+5)*67)))+89)
7362	(((((01+23)+4)*5)+678)*9)
7363	(01+((2*(34+(5*(67+8))))*9))
7364	(((((01234-5)*6)+7)-8)-9)
7365	((012*(3+45))+6789)
7366	(((0123-4)*56)+(78*9))
7367	(((01234-5)*6)+(7*(8-9)))
7368	(((((01234-5)*6)-7)-8)+9)
7369	((((01234+5)*6)+7)-(8*9))
7370	(((((012-3)+4)*567)+8)-9)
7371	((((01*23)*(45-6))-78)*9)
7372	(((((012-3)+4)*567)-8)+9)
7373	((0123*(4+56))+(7*(8-9)))
7374	((((0123*(4+56))-7)-8)+9)
7375	((0-12)+(((34+56)-7)*89))
7376	(((((01*23)*45)+6)*7)+89)
7377	((01+(((23*45)+6)*7))+89)
7378	(((0123-4)*(5-67))*(8-9))
7379	((01-2)-((34+56)*(7-89)))
7380	(((((01234-5)*6)+7)+8)-9)
7381	(01234+((5+678)*9))
7382	(((((01234-5)*6)+7)-8)+9)
7383	((((01+(23*45))+6)*7)+89)
7384	(((0123-4)*5)+6789)
7385	(((0*1)-2)+(((34+56)-7)*89))
7386	((((0123*(4+56))+7)+8)-9)
7387	(((((0*12)+34)+56)-7)*89)
7388	(((((012-3)+4)*567)+8)+9)
7389	(((0123+(4*5))+678)*9)
7390	((((0123*(4+56))-7)+8)+9)
7391	(((((01*2)*(3+456))+7)*8)-9)
7392	(012-((34+56)*(7-89)))
7393	((((((0-1)+23)*45)-67)*8)+9)
7394	(((((0-12)-3)+4)*(5-678))-9)
7395	(((((0-123)+4)*(5-67))+8)+9)
7396	((01*2)*((3+((456+7)*8))-9))
7397	(01+(2*((3+((456+7)*8))-9)))
7398	(((((0123-4)+5)*6)+78)*9)
7399	(012+(((34+56)-7)*89))
7400	(((0-1)-((((23-45)*6)*7)*8))+9)
7401	((((((01+23)*4)+5)-6)*78)-9)
7402	((01-((((23-45)*6)*7)*8))+9)
7403	(((01234*((5-6)+7))+8)-9)
7404	((((0123*(4+56))+7)+8)+9)
7405	(((01234*((5-6)+7))-8)+9)
7406	((012+34)*((5+67)+89))
7407	((012-3)*((4+(5*6))+789))
7408	(((0123-4)*(56+7))-89)
7409	(((((01*2)*(3+456))+7)*8)+9)
7410	(((((01234+5)*6)-7)-8)-9)
7411	((((0*1)-2)*(3-((456+7)*8)))+9)
7412	(((((0-12)-3)+4)*(5-678))+9)
7413	((01+(2*3))*((45*6)+789))
7414	(((012+3)-4)*((5+678)-9))
7415	(((0-1)+(2*3456))+((7*8)*9))
7416	(012*(((34+567)+8)+9))
7417	((01+(2*3456))+((7*8)*9))
7418	((01*2)+((((34*5)-67)*8)*9))
7419	((((((01+23)*4)+5)-6)*78)+9)
7420	((((0*1)-23)*((4-(5*67))+8))-9)
7421	((((01234-5)*6)+(7*8))-9)
7422	((01+2)*((((345+6)*7)+8)+9))
7423	(((((01+23)*(45-6))-7)*8)-9)
7424	(((0123+4)*5)+6789)
7425	(((012+(3*45))+678)*9)
7426	(((((01234+5)*6)-7)+8)-9)
7427	(((0123*(4+56))+(7*8))-9)
7428	(((((01234+5)*6)-7)-8)+9)
7429	(((((01+23)*45)-6)*7)-89)
7430	(01+((23-4)*(((56*7)+8)-9)))
7431	(((0123*(4+5))*6)+789)
7432	(((01+(((23-4)*56)*7))-8)-9)
7433	((((01+2)*34)*(5+67))+89)
7434	((((01+2)*(345-67))-8)*9)
7435	(01+((((2*34)*(5+6))+78)*9))
7436	((((0-1)+23)+4)*((5*(67-8))-9))
7437	(012+(((((3*45)*6)+7)+8)*9))
7438	((((01+((23-4)*56))*7)-8)-9)
7439	((((01234-5)*6)+(7*8))+9)
7440	(((((01234+5)*6)+7)+8)-9)
7441	((((012*3)*4)*56)-(7*89))
7442	(((((01234+5)*6)+7)-8)+9)
7443	((((01234-5)*6)+78)-9)
7444	(((((01234+5)*6)-7)+8)+9)
7445	((0-1234)+((5+6)*789))
7446	(((012+34)+(56*7))*(8+9))
7447	((((((01*23)-4)*56)*7)+8)-9)
7448	(((01+(((23-4)*56)*7))+8)-9)
7449	(((0123*(4+56))+78)-9)
7450	((((0-123)+4)*(5-67))+(8*9))
7451	((0-1)-(((2*(3-456))+78)*9))
7452	((012-3)*((45-6)+789))
7453	(((0123-4)*56)+789)
7454	((((01+((23-4)*56))*7)+8)-9)
7455	((012*(((34+56)*7)-8))-9)
7456	((((01234-5)*6)-7)+89)
7457	(((((01*23)-4)*(56-7))*8)+9)
7458	(((((01234+5)*6)+7)+8)+9)
7459	(((((0-12)+34)*5)*67)+89)
7460	((((012-3)+4)*567)+89)
7461	((((01234-5)*6)+78)+9)
7462	(((0123*(4+56))-7)+89)
7463	(((012+3)*456)+(7*89))
7464	(((012+3)*45)+6789)
7465	((((((01*23)-4)*56)*7)+8)+9)
7466	((((012-3)+4)*(567+8))-9)
7467	(((0123*(4+56))+78)+9)
7468	(01+((23-4)*(((56*7)-8)+9)))
7469	(((012+3)-4)*(56+(7*89)))
7470	((((01234-5)*6)+7)+89)
7471	(((012*(34+56))*7)-89)
7472	((((01+((23-4)*56))*7)+8)+9)
7473	((012*(((34+56)*7)-8))+9)
7474	((01*2)*((((3+456)+7)*8)+9))
7475	((0-1)+((((2*34)-56)*7)*89))
7476	(((0123*(4+56))+7)+89)
7477	(01+((((2*34)-56)*7)*89))
7478	(((0-1)+(2*345))+6789)
7479	(((01*2)*345)+6789)
7480	((01+(2*345))+6789)
7481	((((01234+5)*6)+(7*8))-9)
7482	((01+2)*(34-((5*6)*(7-89))))
7483	(01-(2*(3-((45-6)*(7+89)))))
7484	((((012-3)+4)*(567+8))+9)
7485	((012+3)*((4+567)-(8*9)))
7486	(((0*1)-2)+((3+45)*(67+89)))
7487	((01-2)+((3+45)*(67+89)))
7488	((((0*12)+3)+45)*(67+89))
7489	((01-234)+(((5+6)*78)*9))
7490	((01*2)+((3+45)*(67+89)))
7491	((01+2)+((3+45)*(67+89)))
7492	((((0*1)-2)*34)+((56*(7+8))*9))
7493	((01234*((5-6)+7))+89)
7494	((0123*(((4+56)-7)+8))-9)
7495	((((((01*23)-4)-5)*67)*8)-9)
7496	((((0123-4)*(56+7))+8)-9)
7497	(((((012*3)+4)+56)*78)+9)
7498	((((0123-4)*(56+7))-8)+9)
7499	((((01234+5)*6)+(7*8))+9)
7500	(012+((3+45)*(67+89)))
7501	((((((01+23)*45)-6)*7)-8)-9)
7502	((((0-12)-3)+4)*((5-678)-9))
7503	((((01234+5)*6)+78)-9)
7504	((((012+3)-4)*(5+678))-9)
7505	((((012*(3+45))*(6+7))+8)+9)
7506	(((01234-(56*7))-8)*9)
7507	(01+((2*((345-6)+78))*9))
7508	((01+(23*((45*6)+(7*8))))+9)
7509	((((012*3)*4)*5)+6789)
7510	((0-123)+((456-7)*(8+9)))
7511	((((01+234)*((5+6)-7))*8)-9)
7512	((0123*(((4+56)-7)+8))+9)
7513	(((((01+23)*45)+6)*7)-89)
7514	((((0123-4)*(56+7))+8)+9)
7515	((((0123*4)+(5*67))+8)*9)
7516	((((01234+5)*6)-7)+89)
7517	((((((01+23)*45)-6)*7)+8)-9)
7518	((((((0-1)-23)*45)+6)*7)*(8-9))
7519	((((((01+23)*45)-6)*7)-8)+9)
7520	((01+234)*(((56-7)-8)-9))
7521	(012345-((67*8)*9))
7522	((((012+3)-4)*(5+678))+9)
7523	(((0-1)-(23*(4-(5*67))))-89)
7524	(((01+2)-345)*(67-89))
7525	((01-(23*(4-(5*67))))-89)
7526	(((0*12)-34)+((56*(7+8))*9))
7527	(((01+((23-4)*56))*7)+(8*9))
7528	(((01*2)-34)+((56*(7+8))*9))
7529	((((01+234)*((5+6)-7))*8)+9)
7530	((((01234+5)*6)+7)+89)
7531	((((0123*4)-56)+7)*(8+9))
7532	(01+((23+((4+56)*7))*(8+9)))
7533	(((012*3)+45)*((6+78)+9))
7534	(((0-1)+(2*3456))+(7*89))
7535	(((01*2)*3456)+(7*89))
7536	((01+(2*3456))+(7*89))
7537	(((((01*23)-4)*56)*7)+89)
7538	((01+(((23-4)*56)*7))+89)
7539	((012+3)-((4-(56*(7+8)))*9))
